cell_lat,cell_lon,pass_count,csetn1_avg,nsi,slope_deg,rpi,nearest_psr_name,distance_km,within_psr,priority_tier,annotation
-89.625,151.125,3,3.3333,0.0,27.69,0.0,Shackleton,4.2,True,Background,confirmed within Shackleton PSR boundary
-85.625,24.375,4,3.25,0.0,21.96,0.0,Nobile,71.3,False,Background,
-86.125,192.625,3,4.0,0.0,3.95,0.0,Sverdrup,81.1,False,Background,
-85.875,19.625,4,3.0,0.0,13.02,0.0,Haworth,63.5,False,Background,
-86.125,187.875,3,3.3333,0.0,4.7,0.0,Sverdrup,76.6,False,Background,
-87.875,182.125,3,3.0,0.0,7.23,0.0,Sverdrup,32.2,False,Background,
-85.375,185.625,5,3.0,0.0,19.6,0.0,Sverdrup,95.4,False,Background,
-89.125,169.375,7,3.2857,0.0,8.62,0.0,Shackleton,19.9,False,Background,
-85.125,177.375,5,3.0,0.0,23.15,0.0,Sverdrup,96.2,False,Background,
-85.875,177.125,4,3.0,0.0,5.3,0.0,Sverdrup,74.4,False,Background,
-86.125,0.875,5,3.2,0.0,17.0,0.0,Haworth,41.8,False,Background,
-86.125,173.125,4,3.5,0.0,2.42,0.0,Sverdrup,64.4,False,Background,
-86.125,356.625,3,3.6667,0.0,18.67,0.0,Haworth,40.8,False,Background,
-85.625,354.625,3,3.0,0.0,19.41,0.0,Haworth,56.0,False,Background,
-89.125,162.375,5,4.4,0.0,8.4,0.0,Shackleton,18.9,False,Background,
-85.625,165.625,4,4.0,0.0,15.93,0.0,Sverdrup,74.9,False,Background,
-86.875,350.375,4,3.0,0.0,13.03,0.0,Haworth,19.5,True,Background,confirmed within Haworth PSR boundary
-85.875,349.625,3,4.6667,0.0,16.27,0.0,Haworth,49.3,False,Background,
-86.125,161.625,3,3.6667,0.0,9.19,0.0,Sverdrup,58.4,False,Background,
-85.875,159.625,4,4.0,0.0,8.2,0.0,Sverdrup,65.3,False,Background,
-86.125,345.375,4,4.0,0.0,5.54,0.0,Haworth,44.0,False,Background,
-89.625,106.375,3,3.3333,0.0,29.99,0.0,Shackleton,4.5,True,Background,confirmed within Shackleton PSR boundary
-85.875,335.875,4,3.25,0.0,10.25,0.0,Cabeus,56.3,False,Background,
-85.625,148.375,3,3.3333,0.0,12.53,0.0,Sverdrup,72.3,False,Background,
-85.375,147.625,3,4.3333,0.0,5.72,0.0,Sverdrup,80.0,False,Background,
-85.875,145.375,3,3.3333,0.0,10.45,0.0,Sverdrup,65.3,False,Background,
-85.125,330.625,4,4.25,0.0,5.56,0.0,Cabeus,39.0,True,Background,confirmed within Cabeus PSR boundary
-86.125,328.625,3,3.3333,0.0,9.18,0.0,Cabeus,47.5,True,Background,confirmed within Cabeus PSR boundary
-85.375,142.625,5,3.0,0.0,4.31,0.0,Sverdrup,81.2,False,Background,
-85.625,142.375,5,5.6,0.0,4.92,0.0,Sverdrup,73.7,False,Background,
-88.375,137.625,7,3.5714,0.0,7.67,0.0,Sverdrup,18.2,False,Background,
-85.875,320.625,4,4.5,0.0,6.07,0.0,Cabeus,31.6,True,Background,confirmed within Cabeus PSR boundary
-85.625,319.375,5,4.0,0.0,4.59,0.0,Cabeus,23.5,True,Background,confirmed within Cabeus PSR boundary
-87.125,136.625,5,4.6,0.0,6.91,0.0,Sverdrup,33.3,False,Background,
-86.875,316.875,5,3.2,0.0,10.69,0.0,Haworth,59.0,False,Background,
-85.375,133.625,5,3.0,0.0,3.59,0.0,Sverdrup,85.1,False,Background,
-86.375,133.125,3,3.3333,0.0,10.44,0.0,Sverdrup,56.4,False,Background,
-87.375,134.125,6,4.0,0.0,6.26,0.0,Sverdrup,29.2,False,Background,
-88.125,238.625,3,3.6667,0.0,12.31,0.0,de_Gerlache,31.4,False,Background,
-85.875,54.875,3,3.3333,0.0,9.03,0.0,Nobile,21.3,True,Background,confirmed within Nobile PSR boundary
-85.375,48.375,3,3.0,0.0,11.32,0.0,Nobile,14.2,True,Background,confirmed within Nobile PSR boundary
-85.875,47.375,3,3.3333,0.0,14.41,0.0,Nobile,25.6,True,Background,confirmed within Nobile PSR boundary
-86.125,216.875,4,3.0,0.0,11.4,0.0,de_Gerlache,97.8,False,Background,
-87.125,87.625,3,4.3333,0.0,3.29,0.0,Faustini,6.9,True,Background,confirmed within Faustini PSR boundary
-85.125,80.375,7,3.1429,0.0,6.29,0.0,Faustini,63.2,False,Background,
-86.875,85.625,3,4.3333,0.0,12.45,0.0,Faustini,10.5,True,Background,confirmed within Faustini PSR boundary
-89.125,199.375,7,3.8571,0.0,12.4,0.0,Shackleton,24.9,False,Background,
-87.375,235.375,5,3.8,0.0,10.16,0.0,de_Gerlache,49.3,False,Background,
-85.125,79.125,4,3.25,0.0,6.12,0.0,Faustini,63.4,False,Background,
-88.625,101.625,3,3.3333,0.0,10.47,0.0,Shackleton,33.2,False,Background,
-89.375,177.875,5,3.2,0.0,8.6,0.0,Shackleton,14.4,False,Background,
-85.875,239.375,3,3.3333,0.0,11.98,0.0,de_Gerlache,86.8,False,Background,
-87.125,82.625,3,4.3333,0.0,3.15,0.0,Faustini,2.5,True,Background,confirmed within Faustini PSR boundary
-88.875,208.875,14,3.2857,0.0,16.28,0.0,Shackleton,33.7,False,Background,
-85.125,75.125,5,3.6,0.0,13.79,0.0,Nobile,55.0,False,Background,
-86.875,77.875,3,4.3333,0.0,16.23,0.0,Faustini,13.0,True,Background,confirmed within Faustini PSR boundary
-87.125,78.625,3,5.0,0.0,10.93,0.0,Faustini,7.3,True,Background,confirmed within Faustini PSR boundary
-87.875,84.875,3,3.0,0.0,8.43,0.0,Faustini,20.6,True,Background,confirmed within Faustini PSR boundary
-89.375,182.875,7,3.2857,0.0,7.64,0.0,Shackleton,15.3,False,Background,
-86.375,75.375,5,3.0,0.0,4.4,0.0,Faustini,28.3,False,Background,
-87.375,79.375,4,3.0,0.0,6.09,0.0,Faustini,7.7,True,Background,confirmed within Faustini PSR boundary
-88.625,90.125,3,3.3333,0.0,8.39,0.0,Shackleton,34.5,False,Background,
-88.875,206.875,12,3.25,0.0,16.65,0.0,Shackleton,33.4,False,Background,
-85.625,72.375,5,3.4,0.0,14.9,0.0,Nobile,47.5,False,Background,
-89.125,197.875,12,3.0833,0.0,13.16,0.0,Shackleton,24.7,False,Background,
-88.875,214.125,9,4.5556,0.0,14.48,0.0,Shackleton,34.6,False,Background,
-87.125,232.125,4,3.25,0.0,6.35,0.0,de_Gerlache,58.2,False,Background,
-85.375,236.625,8,3.0,0.0,14.38,0.0,de_Gerlache,103.2,False,Background,
-85.125,236.125,5,3.6,0.0,21.59,0.0,de_Gerlache,110.8,False,Background,
-86.875,73.125,3,3.6667,0.0,13.24,0.0,Faustini,18.6,True,Background,confirmed within Faustini PSR boundary
-89.375,186.625,6,3.1667,0.0,8.26,0.0,Shackleton,15.9,False,Background,
-89.125,193.125,4,3.5,0.0,9.59,0.0,Shackleton,23.8,False,Background,
-85.625,233.625,5,4.0,0.0,13.05,0.0,de_Gerlache,98.1,False,Background,
-89.375,113.375,3,3.3333,0.0,21.61,0.0,Shackleton,9.7,True,Background,confirmed within Shackleton PSR boundary
-89.125,198.625,8,3.375,0.0,12.85,0.0,Shackleton,24.8,False,Background,
-88.875,210.875,9,3.0,0.0,16.07,0.0,Shackleton,34.1,False,Background,
-85.625,66.625,6,3.6667,0.0,7.38,0.0,Nobile,34.5,True,Background,confirmed within Nobile PSR boundary
-86.625,68.125,3,3.6667,0.0,7.44,0.0,Faustini,30.1,False,Background,
-86.625,67.125,4,5.0,0.0,6.81,0.0,Faustini,31.4,False,Background,
-87.125,68.625,3,3.3333,0.0,6.71,0.0,Faustini,22.0,False,Background,
-87.625,71.625,3,3.3333,0.0,6.74,0.0,Faustini,20.4,True,Background,confirmed within Faustini PSR boundary
-85.875,64.375,5,3.4,0.0,7.57,0.0,Nobile,33.1,True,Background,confirmed within Nobile PSR boundary
-86.375,65.375,3,3.0,0.0,9.64,0.0,Faustini,39.1,False,Background,
-89.375,151.625,4,3.0,0.0,17.61,0.0,Shackleton,10.4,True,Background,confirmed within Shackleton PSR boundary
-89.375,172.375,3,3.6667,0.0,10.05,0.0,Shackleton,13.5,False,Background,
-87.375,224.375,3,3.3333,0.0,9.02,0.0,de_Gerlache,58.9,False,Background,
-86.125,228.125,7,3.4286,0.0,3.92,0.0,de_Gerlache,88.3,False,Background,
-86.125,62.875,6,3.8333,0.0,9.01,0.0,Nobile,35.7,True,Background,confirmed within Nobile PSR boundary
-89.125,91.375,4,3.75,0.0,8.7,0.0,Shackleton,19.7,False,Background,
-87.625,66.875,4,3.0,0.0,13.7,0.0,Faustini,25.7,False,Background,
-88.125,70.125,3,3.3333,0.0,16.21,0.0,Faustini,32.2,False,Background,
-88.625,76.125,4,3.25,0.0,5.03,0.0,Shackleton,36.6,False,Background,
-88.875,80.375,4,3.25,0.0,4.26,0.0,Shackleton,28.6,False,Background,
-88.125,217.375,5,3.0,0.0,5.39,0.0,de_Gerlache,49.6,False,Background,
-87.625,64.125,3,3.0,0.0,13.03,0.0,Faustini,29.0,False,Background,
-88.125,66.625,4,3.0,0.0,13.96,0.0,Faustini,34.5,False,Background,
-88.375,214.625,13,3.6154,0.0,3.78,0.0,de_Gerlache,48.0,False,Background,
-85.125,55.625,7,3.0,0.0,7.55,0.0,Nobile,5.6,True,Background,confirmed within Nobile PSR boundary
-86.375,57.625,4,3.5,0.0,16.59,0.0,Nobile,37.3,False,Background,
-85.375,224.125,7,3.0,0.0,5.7,0.0,de_Gerlache,112.7,False,Background,
-85.125,54.625,7,3.0,0.0,9.45,0.0,Nobile,3.3,True,Background,confirmed within Nobile PSR boundary
-87.375,58.625,4,3.5,0.0,11.07,0.0,Faustini,35.4,False,Background,
-87.625,58.875,4,3.0,0.0,19.31,0.0,Faustini,35.4,False,Background,
-87.625,59.875,4,4.0,0.0,18.75,0.0,Faustini,34.2,False,Background,
-89.625,156.375,3,3.3333,0.0,29.72,0.0,Shackleton,5.1,True,Background,confirmed within Shackleton PSR boundary
-86.375,220.125,3,4.6667,0.0,8.63,0.0,de_Gerlache,88.2,False,Background,
-88.875,66.625,3,3.0,0.0,8.22,0.0,Shackleton,30.9,False,Background,
-86.125,50.625,7,3.0,0.0,16.38,0.0,Nobile,29.4,True,Background,confirmed within Nobile PSR boundary
-86.375,50.875,5,3.2,0.0,23.98,0.0,Nobile,36.7,False,Background,
-86.875,51.875,3,3.0,0.0,12.47,0.0,Faustini,49.5,False,Background,
-87.125,52.625,6,3.0,0.0,8.94,0.0,Faustini,45.5,False,Background,
-87.875,55.125,3,5.3333,0.0,9.68,0.0,Faustini,41.4,False,Background,
-85.625,220.125,4,5.0,0.0,5.22,0.0,de_Gerlache,108.9,False,Background,
-85.875,48.625,5,3.0,0.0,16.21,0.0,Nobile,24.0,True,Background,confirmed within Nobile PSR boundary
-86.125,49.125,4,3.25,0.0,19.87,0.0,Nobile,30.4,True,Background,confirmed within Nobile PSR boundary
-86.375,218.375,7,3.0,0.0,10.49,0.0,de_Gerlache,89.7,False,Background,
-85.125,219.875,9,3.6667,0.0,6.44,0.0,de_Gerlache,123.4,False,Background,
-87.375,49.375,4,3.5,0.0,17.12,0.0,Faustini,48.2,False,Background,
-88.375,54.125,3,3.0,0.0,4.8,0.0,Shackleton,47.7,False,Background,
-86.625,217.625,7,3.5714,0.0,3.84,0.0,de_Gerlache,83.7,False,Background,
-86.625,46.125,3,4.3333,0.0,22.13,0.0,Nobile,46.6,False,Background,
-87.875,49.125,5,3.2,0.0,5.63,0.0,Faustini,48.0,False,Background,
-89.375,201.625,3,5.3333,0.0,8.95,0.0,Shackleton,18.5,False,Background,
-89.375,199.875,4,3.5,0.0,11.2,0.0,Shackleton,18.2,False,Background,
-85.625,217.875,4,3.0,0.0,4.9,0.0,de_Gerlache,110.9,False,Background,
-85.125,218.125,6,3.5,0.0,4.03,0.0,de_Gerlache,124.9,False,Background,
-88.375,44.375,4,3.5,0.0,4.18,0.0,Shackleton,49.4,False,Background,
-86.625,39.625,4,3.25,0.0,11.15,0.0,Nobile,52.9,False,Background,
-85.625,37.875,5,4.2,0.0,14.44,0.0,Nobile,40.2,False,Background,
-89.375,43.375,4,3.0,0.0,4.49,0.0,Shackleton,20.8,False,Background,
-85.125,36.375,7,3.2857,0.0,8.0,0.0,Nobile,43.8,False,Background,
-89.375,39.625,3,5.0,0.0,5.39,0.0,Shackleton,21.4,False,Background,
-89.625,41.375,3,3.3333,0.0,11.86,0.0,Shackleton,14.9,False,Background,
-89.125,212.625,4,4.0,0.0,16.7,0.0,Shackleton,27.2,False,Background,
-85.375,34.875,5,3.2,0.0,10.44,0.0,Nobile,46.7,False,Background,
-86.625,34.875,10,3.1,0.0,12.65,0.0,Nobile,59.1,False,Background,
-88.875,29.875,11,3.9091,0.0,11.62,0.0,Shackleton,37.1,False,Background,
-89.625,223.875,4,4.5,0.0,15.7,0.0,Shackleton,15.7,False,Background,
-85.125,30.625,9,3.4444,0.0,8.8,0.0,Nobile,58.3,False,Background,
-89.875,258.875,3,4.6667,0.0,15.3,0.0,Shackleton,12.8,False,Background,
-89.125,217.625,3,3.0,0.0,16.3,0.0,Shackleton,28.1,False,Background,
-86.125,213.125,5,3.4,0.0,6.63,0.0,de_Gerlache,101.1,False,Background,
-89.875,275.875,3,4.3333,0.0,15.54,0.0,Shackleton,13.3,False,Background,
-85.625,26.125,5,3.2,0.0,14.08,0.0,Nobile,67.3,False,Background,
-88.875,218.625,9,3.3333,0.0,11.6,0.0,Shackleton,35.4,False,Background,
-87.625,213.125,4,5.5,0.0,7.69,0.0,de_Gerlache,63.1,False,Background,
-88.125,20.875,3,4.3333,0.0,10.29,0.0,Haworth,35.3,False,Background,
-85.125,20.875,4,3.5,0.0,23.25,0.0,Nobile,82.6,False,Background,
-87.375,210.625,3,3.3333,0.0,4.69,0.0,Sverdrup,70.1,False,Background,
-89.375,230.375,4,3.75,0.0,15.05,0.0,Shackleton,23.0,False,Background,
-87.625,210.125,7,3.1429,0.0,5.25,0.0,Sverdrup,64.7,False,Background,
-87.625,11.625,3,4.0,0.0,16.38,0.0,Haworth,21.6,True,Background,confirmed within Haworth PSR boundary
-89.625,303.375,3,4.0,0.0,12.74,0.0,Shackleton,21.3,False,Background,
-86.125,206.125,4,4.25,0.0,11.61,0.0,Sverdrup,95.0,False,Background,
-89.625,292.375,5,3.0,0.0,14.6,0.0,Shackleton,21.1,False,Background,
-85.125,202.875,8,3.125,0.0,8.69,0.0,Sverdrup,118.7,False,Background,
-89.625,309.375,3,3.6667,0.0,8.47,0.0,Shackleton,21.4,False,Background,
-87.875,5.125,3,3.0,0.0,12.96,0.0,Haworth,17.2,True,Background,confirmed within Haworth PSR boundary
-89.125,348.375,6,5.0,0.0,12.41,0.0,Shackleton,34.9,False,Background,
-89.125,226.375,3,3.3333,0.0,15.26,0.0,Shackleton,29.5,False,Background,
-86.125,9.375,6,3.8333,0.0,13.64,0.0,Haworth,46.9,False,Background,
-88.125,207.375,3,3.6667,0.0,8.63,0.0,Sverdrup,54.2,False,Background,
-89.375,323.625,6,3.0,0.0,4.66,0.0,Shackleton,28.8,False,Background,
-88.125,205.625,3,4.3333,0.0,6.48,0.0,Sverdrup,52.6,False,Background,
-89.375,226.125,3,3.3333,0.0,15.29,0.0,Shackleton,22.4,False,Background,
-85.375,193.875,3,3.0,0.0,5.32,0.0,Sverdrup,102.9,False,Background,
-89.125,203.625,6,3.0,0.0,11.2,0.0,Shackleton,25.7,False,Background,
-87.875,194.125,3,4.3333,0.0,17.86,0.0,Sverdrup,44.6,False,Background,
-86.875,191.625,4,3.75,0.0,9.14,0.0,Sverdrup,61.2,False,Background,
-89.375,336.875,8,3.125,0.0,3.96,0.0,Shackleton,28.2,False,Background,
-85.375,1.875,4,3.25,0.0,14.25,0.0,Haworth,64.6,False,Background,
-88.125,357.375,5,5.6,0.0,11.81,0.0,Haworth,20.0,True,Background,confirmed within Haworth PSR boundary
-85.875,187.875,3,4.3333,0.0,4.94,0.0,Sverdrup,83.4,False,Background,
-85.125,1.125,5,3.4,0.0,11.36,0.0,Haworth,71.9,False,Background,
-85.375,1.125,3,4.0,0.0,10.34,0.0,Haworth,64.4,False,Background,
-85.875,0.625,6,3.3333,0.0,18.71,0.0,Haworth,49.2,False,Background,
-89.625,218.625,3,4.0,0.0,14.23,0.0,Shackleton,15.0,False,Background,
-85.375,186.375,8,3.5,0.0,15.2,0.0,Sverdrup,96.0,False,Background,
-89.375,198.625,3,4.6667,0.0,11.48,0.0,Shackleton,18.0,False,Background,
-87.375,186.875,3,4.3333,0.0,7.29,0.0,Sverdrup,45.2,False,Background,
-85.625,184.125,3,3.3333,0.0,19.6,0.0,Sverdrup,87.0,False,Background,
-87.625,184.875,3,3.6667,0.0,8.78,0.0,Sverdrup,38.6,False,Background,
-88.375,183.875,3,3.0,0.0,8.07,0.0,Sverdrup,31.7,False,Background,
-87.125,181.375,4,3.75,0.0,5.86,0.0,Sverdrup,44.9,False,Background,
-87.125,354.375,3,3.3333,0.0,9.72,0.0,Haworth,10.6,True,Background,confirmed within Haworth PSR boundary
-87.875,181.625,5,3.0,0.0,8.72,0.0,Sverdrup,31.7,False,Background,
-87.125,353.375,4,3.5,0.0,10.77,0.0,Haworth,10.8,True,Background,confirmed within Haworth PSR boundary
-86.625,352.375,3,3.6667,0.0,14.95,0.0,Haworth,26.0,False,Background,
-86.875,352.375,3,3.3333,0.0,13.25,0.0,Haworth,18.6,True,Background,confirmed within Haworth PSR boundary
-87.875,350.875,3,4.0,0.0,5.24,0.0,Haworth,13.4,True,Background,confirmed within Haworth PSR boundary
-88.125,350.125,4,3.5,0.0,12.23,0.0,Haworth,20.7,True,Background,confirmed within Haworth PSR boundary
-88.375,349.875,3,3.3333,0.0,3.82,0.0,Haworth,28.1,False,Background,
-89.125,343.125,6,3.3333,0.0,9.9,0.0,Shackleton,35.3,False,Background,
-89.125,341.375,8,3.375,0.0,8.0,0.0,Shackleton,35.4,False,Background,
-88.375,180.375,4,4.5,0.0,6.49,0.0,Sverdrup,28.7,False,Background,
-85.875,176.375,5,3.4,0.0,5.16,0.0,Sverdrup,73.8,False,Background,
-88.625,179.875,3,4.0,0.0,5.56,0.0,Sverdrup,30.4,False,Background,
-88.125,346.125,4,3.75,0.0,15.87,0.0,Haworth,22.5,True,Background,confirmed within Haworth PSR boundary
-87.125,346.875,3,3.3333,0.0,15.73,0.0,Haworth,16.0,True,Background,confirmed within Haworth PSR boundary
-87.375,174.375,5,4.2,0.0,11.01,0.0,Sverdrup,32.5,False,Background,
-87.625,343.625,3,4.3333,0.0,13.34,0.0,Haworth,15.9,True,Background,confirmed within Haworth PSR boundary
-87.625,343.375,4,3.0,0.0,13.34,0.0,Haworth,16.2,True,Background,confirmed within Haworth PSR boundary
-87.125,173.375,3,4.3333,0.0,8.39,0.0,Sverdrup,37.4,False,Background,
-87.125,173.125,3,3.6667,0.0,9.1,0.0,Sverdrup,37.2,False,Background,
-86.625,172.375,3,3.6667,0.0,3.99,0.0,Sverdrup,49.8,False,Background,
-86.125,344.375,9,3.7778,0.0,5.46,0.0,Haworth,44.6,False,Background,
-86.625,171.625,7,3.5714,0.0,2.79,0.0,Sverdrup,49.2,False,Background,
-87.625,338.375,4,3.25,0.0,16.29,0.0,Haworth,22.4,True,Background,confirmed within Haworth PSR boundary
-88.875,330.375,3,3.3333,0.0,12.87,0.0,Shackleton,43.6,False,Background,
-86.875,337.125,6,4.0,0.0,5.73,0.0,Haworth,32.4,False,Background,
-87.125,335.625,3,4.3333,0.0,9.3,0.0,Haworth,29.9,False,Background,
-88.375,171.625,4,3.25,0.0,8.2,0.0,Sverdrup,21.4,False,Background,
-86.625,166.375,3,3.6667,0.0,4.57,0.0,Sverdrup,45.8,False,Background,
-85.375,165.125,4,3.5,0.0,16.33,0.0,Sverdrup,82.1,False,Background,
-87.125,333.375,5,3.8,0.0,13.31,0.0,Haworth,32.8,False,Background,
-88.625,171.125,5,3.6,0.0,10.1,0.0,Sverdrup,25.0,False,Background,
-87.125,332.125,6,3.6667,0.0,11.0,0.0,Haworth,34.5,False,Background,
-85.625,333.125,6,3.0,0.0,14.28,0.0,Cabeus,47.9,True,Background,confirmed within Cabeus PSR boundary
-88.875,172.375,5,3.0,0.0,9.03,0.0,Shackleton,27.6,False,Background,
-86.625,161.875,3,4.6667,0.0,13.58,0.0,Sverdrup,43.6,False,Background,
-85.875,159.875,3,4.3333,0.0,8.83,0.0,Sverdrup,65.4,False,Background,
-89.375,304.625,3,3.0,0.0,6.83,0.0,Shackleton,28.9,False,Background,
-86.625,160.125,6,4.1667,0.0,7.08,0.0,Sverdrup,43.0,False,Background,
-88.875,313.625,11,3.0,0.0,7.45,0.0,de_Gerlache,33.8,False,Background,
-88.125,321.625,7,3.1429,0.0,5.15,0.0,Haworth,43.1,False,Background,
-86.875,158.375,3,5.6667,0.0,4.43,0.0,Sverdrup,35.0,False,Background,
-88.375,162.625,3,3.0,0.0,8.14,0.0,Sverdrup,14.9,True,Background,confirmed within Sverdrup PSR boundary
-87.625,157.125,3,3.0,0.0,4.72,0.0,Sverdrup,12.6,True,Background,confirmed within Sverdrup PSR boundary
-89.375,305.875,6,3.5,0.0,5.95,0.0,Shackleton,28.9,False,Background,
-86.625,322.625,3,3.3333,0.0,11.26,0.0,Cabeus,54.3,False,Background,
-87.125,152.375,5,4.0,0.0,3.82,0.0,Sverdrup,26.5,False,Background,
-86.375,151.125,3,3.3333,0.0,8.12,0.0,Sverdrup,49.3,False,Background,
-87.375,151.875,3,4.0,0.0,4.05,0.0,Sverdrup,19.0,False,Background,
-87.875,318.625,3,3.3333,0.0,12.63,0.0,Haworth,45.9,False,Background,
-87.875,318.375,7,3.7143,0.0,13.12,0.0,Haworth,46.2,False,Background,
-87.375,148.625,4,3.25,0.0,4.53,0.0,Sverdrup,19.5,False,Background,
-85.375,320.625,10,3.4,0.0,8.08,0.0,Cabeus,18.7,True,Background,confirmed within Cabeus PSR boundary
-86.625,319.625,9,3.4444,0.0,10.71,0.0,Cabeus,52.9,False,Background,
-86.125,145.875,4,3.0,0.0,6.56,0.0,Sverdrup,57.7,False,Background,
-85.125,145.375,5,3.4,0.0,24.69,0.0,Sverdrup,88.0,False,Background,
-86.625,318.875,4,3.5,0.0,10.9,0.0,Cabeus,52.7,False,Background,
-88.375,315.375,9,3.0,0.0,7.77,0.0,de_Gerlache,36.9,False,Background,
-86.875,317.125,4,3.75,0.0,10.89,0.0,Haworth,58.6,False,Background,
-88.625,313.375,7,3.5714,0.0,10.78,0.0,de_Gerlache,33.7,False,Background,
-89.375,307.125,3,4.0,0.0,6.25,0.0,Shackleton,29.0,False,Background,
-86.375,142.375,5,4.4,0.0,9.18,0.0,Sverdrup,51.3,False,Background,
-89.625,158.875,4,4.0,0.0,30.42,0.0,Shackleton,5.6,True,Background,confirmed within Shackleton PSR boundary
-88.875,144.625,6,3.1667,0.0,13.07,0.0,Shackleton,24.6,False,Background,
-88.625,142.875,6,3.8333,0.0,8.05,0.0,Sverdrup,20.7,False,Background,
-87.125,140.375,4,3.5,0.0,6.61,0.0,Sverdrup,30.7,False,Background,
-85.625,139.375,3,3.0,0.0,7.3,0.0,Sverdrup,74.9,False,Background,
-89.125,144.125,4,4.0,0.0,14.05,0.0,Shackleton,17.0,False,Background,
-89.625,145.875,4,3.5,0.0,21.97,0.0,Shackleton,3.3,True,Background,confirmed within Shackleton PSR boundary
-88.875,140.125,4,3.25,0.0,11.05,0.0,Shackleton,24.4,False,Background,
-86.125,136.875,5,4.2,0.0,7.83,0.0,Sverdrup,61.3,False,Background,
-85.875,314.375,5,3.8,0.0,7.36,0.0,Cabeus,29.8,True,Background,confirmed within Cabeus PSR boundary
-88.625,136.375,11,3.9091,0.0,8.15,0.0,Sverdrup,23.6,False,Background,
-87.375,135.875,8,3.375,0.0,6.02,0.0,Sverdrup,27.6,False,Background,
-85.625,133.875,10,3.3,0.0,4.4,0.0,Sverdrup,77.6,False,Background,
-86.625,132.375,6,4.5,0.0,7.05,0.0,Sverdrup,50.0,False,Background,
-85.125,312.625,5,3.4,0.0,6.05,0.0,Cabeus,11.2,True,Background,confirmed within Cabeus PSR boundary
-85.625,312.625,5,3.6,0.0,8.09,0.0,Cabeus,23.5,True,Background,confirmed within Cabeus PSR boundary
-85.125,130.875,5,4.0,0.0,3.18,0.0,Sverdrup,94.1,False,Background,
-87.125,312.875,5,3.0,0.0,11.44,0.0,de_Gerlache,59.0,False,Background,
-87.375,313.125,7,3.1429,0.0,13.37,0.0,de_Gerlache,53.2,False,Background,
-89.625,115.125,4,3.75,0.0,17.4,0.0,Shackleton,3.0,True,Background,confirmed within Shackleton PSR boundary
-88.375,127.125,3,4.3333,0.0,11.1,0.0,Sverdrup,26.6,False,Background,
-85.125,129.375,9,3.6667,0.0,3.42,0.0,Sverdrup,95.1,False,Background,
-89.625,336.875,4,4.0,0.0,5.73,0.0,Shackleton,20.8,False,Background,
-87.625,122.125,5,3.0,0.0,14.33,0.0,Sverdrup,36.4,False,Background,
-87.125,121.375,4,3.0,0.0,10.93,0.0,Sverdrup,47.2,False,Background,
-85.375,309.375,5,4.2,0.0,13.1,0.0,Cabeus,22.3,True,Background,confirmed within Cabeus PSR boundary
-88.875,107.125,3,3.3333,0.0,7.26,0.0,Shackleton,25.1,False,Background,
-87.625,116.375,3,4.0,0.0,18.77,0.0,Sverdrup,42.5,False,Background,
-87.125,310.125,4,3.25,0.0,9.79,0.0,de_Gerlache,56.7,False,Background,
-88.375,107.375,3,3.0,0.0,9.16,0.0,Shackleton,40.2,False,Background,
-86.875,115.125,4,3.25,0.0,9.68,0.0,Faustini,50.2,False,Background,
-86.125,116.625,3,3.0,0.0,7.49,0.0,Faustini,66.0,False,Background,
-86.125,113.875,3,3.0,0.0,5.22,0.0,Faustini,62.0,False,Background,
-89.375,358.125,3,3.6667,0.0,8.75,0.0,Shackleton,26.6,False,Background,
-86.625,111.125,4,3.5,0.0,8.55,0.0,Faustini,48.2,False,Background,
-85.875,305.875,4,3.75,0.0,16.31,0.0,Cabeus,38.4,True,Background,confirmed within Cabeus PSR boundary
-86.125,110.625,4,3.25,0.0,10.74,0.0,Faustini,57.4,False,Background,
-87.375,308.875,3,4.3333,0.0,6.84,0.0,de_Gerlache,49.5,False,Background,
-87.375,105.875,3,4.6667,0.0,9.41,0.0,Faustini,32.7,False,Background,
-88.125,312.875,8,3.25,0.0,8.61,0.0,de_Gerlache,38.0,False,Background,
-85.625,302.875,6,5.0,0.0,7.95,0.0,Cabeus,39.4,True,Background,confirmed within Cabeus PSR boundary
-87.375,307.875,3,3.6667,0.0,8.89,0.0,de_Gerlache,48.6,False,Background,
-86.625,304.875,4,3.0,0.0,17.17,0.0,Cabeus,57.7,False,Background,
-85.625,106.375,5,3.6,0.0,7.7,0.0,Faustini,63.9,False,Background,
-85.375,106.625,5,3.6,0.0,5.54,0.0,Faustini,70.8,False,Background,
-88.375,86.625,3,4.0,0.0,8.25,0.0,Faustini,35.8,False,Background,
-86.125,300.875,3,3.3333,0.0,12.4,0.0,Cabeus,51.3,False,Background,
-87.625,307.125,3,4.6667,0.0,6.64,0.0,de_Gerlache,42.2,False,Background,
-87.125,302.375,3,3.0,0.0,6.54,0.0,de_Gerlache,50.5,False,Background,
-87.875,87.125,3,4.0,0.0,10.09,0.0,Faustini,21.1,True,Background,confirmed within Faustini PSR boundary
-89.125,332.125,6,3.6667,0.0,6.11,0.0,Shackleton,36.0,False,Background,
-85.625,95.625,4,3.75,0.0,8.25,0.0,Faustini,53.0,False,Background,
-85.375,291.875,3,4.6667,0.0,6.61,0.0,Cabeus,63.1,False,Background,
